probe	CASE_01	CASE_02	CASE_03	CASE_04	CASE_05	CASE_06	CONT_01	CONT_02	CONT_03	CONT_04	CONT_05	CONT_06
cg48455454	0.5321672316698464	0.5047357978047442	0.5635526200168245	0.5648133098162726	0.45218076397327733	0.4943213273593025	0.4903301349142603	0.48423729681205835	0.5549679824954039	0.5437220055064319	0.46656370076826603	0.47590422114443537
cg69285198	0.36659714847449654	0.3773484264605179	0.3744491745882618	0.38620187191674216	0.4032278566413748	0.3341346379658064	0.3586905357649601	0.43657183885593676	0.33619837485397225	0.3660020681347758	0.33991846031623446	0.3708633267250802
cg14781567	0.22145293979563763	0.38954880907261913	0.35736896424721604	0.32938295831808845	0.2426851093412054	0.3467878375027688	0.25065618586430605	0.33026465499362667	0.31785813289212167	0.302731293665385	0.2778014719319716	0.29487754708202657
cg78609303	0.26496953491418074	0.302306562796984	0.33106889650204374	0.28375536091961046	0.37291632221217574	0.26474845776207423	0.3506329239778859	0.27031222478971006	0.35623128287251193	0.340159770728256	0.2474007286421833	0.28582004004595435
cg16414003	0.5326885693283437	0.619039453821074	0.645599598087334	0.5140481140093947	0.537441865036788	0.5776532765488998	0.6302938812290422	0.5622438269192567	0.5445024995206179	0.5278175032045432	0.6191097598840165	0.5303262047829705
cg41958194	0.8116890729338465	0.7989624954844856	0.7056077564138454	0.7578788177798276	0.6888064741054418	0.6570653302671259	0.6705823915617087	0.7816643701173753	0.7219995115273258	0.7477557164137825	0.7505742867897436	0.6816289504567945
cg46689734	0.539655148206026	0.4929386703741685	0.5535900212169593	0.46396612978629276	0.40567158373385187	0.4461392325819741	0.5280138315259587	0.5286958240680651	0.4387470251148322	0.4438408449875958	0.3877415688112592	0.48882896816257154
cg49814336	0.5291118916472239	0.536304432585855	0.518908651662262	0.43538977258790607	0.5675738881607517	0.4227716513496566	0.5366882694087363	0.49916388442560194	0.46016570477024954	0.4611987406756706	0.436556981124153	0.41679078804067204
cg09098874	0.38149541825108146	0.46742963588767644	0.48602607430543504	0.4719176926891169	0.5413851131326655	0.536180313017452	0.4468879335707175	0.4481014458860554	0.41146386610246655	0.49611869079940524	0.4054478808560291	0.43089106527795346
cg60458420	0.3572345847309747	0.32357568151119304	0.34026739936378636	0.4081409035461955	0.3062988301334433	0.2813686402075165	0.3474332394129448	0.38724615105327737	0.41631377100104544	0.35206172483218473	0.3771271292778795	0.3280551773406143
cg76020831	0.9206065838997591	0.8862677960307584	0.9256353736011436	0.8468797743694709	0.9765382640924167	0.8452438066957996	0.8493157535727501	0.9895183952558328	0.9065684037742106	0.8613412887205184	0.9538992328204647	0.9390629126438698
cg05109685	0.43623327964650677	0.37409366321662163	0.349387114691464	0.4701237767755573	0.4272593798000009	0.4510042262849473	0.38190204503595104	0.42852226912938896	0.3600382506689469	0.4513735363526365	0.36930183393440136	0.4408001272102081
cg09257947	0.5559190791169719	0.5636077529666044	0.4732326765594836	0.5710964849249747	0.5277039582783374	0.5489796557112205	0.5467690970586127	0.5045588033914296	0.5394257885968016	0.5643918812005627	0.5695088516147081	0.5397071615915813
cg82236012	0.12411248884706896	0.1394138993963033	0.1779115755639272	0.09420599047567513	0.13461725123481422	0.2434213323445552	0.17115025586910732	0.1577558479970626	0.07549208134125376	0.13733925214842316	0.12463100676317361	0.08218574924182337
cg30398471	0.5019296009760189	0.44537454998258463	0.34288413333925766	0.4156357988864914	0.40444490390393595	0.5049595812777647	0.42337334114647607	0.35403602614153223	0.25356183496528734	0.37805090211375336	0.47540322317912787	0.39614574695673804
cg19197983	0.40191154718213606	0.3723703204585651	0.40654143620608474	0.32725329617143345	0.397856202999811	0.3605359675741132	0.37343990262056187	0.34434736529307003	0.39335510414645014	0.37487944940670287	0.4004383806455678	0.3671750640416372
cg76121432	0.6459059936069426	0.4974953959937399	0.64345780203682	0.683186776856764	0.6605188406214153	0.6864797074124075	0.6642223293033046	0.6392366793888757	0.7139693837030943	0.7773432874569243	0.669314306484194	0.711135626862518
cg38699498	0.3835252810686783	0.4509860255877056	0.451578373074881	0.46671144489125815	0.3493792076903178	0.3481825335932517	0.37919042827924954	0.4866957171703789	0.3629800480725176	0.39329723673246175	0.4719016290296152	0.36355204501106203
cg76824837	0.5348108189546876	0.3449963986104164	0.44253964824475944	0.36885118607150086	0.5328163742034999	0.39294146944606445	0.5066040634671747	0.4417793618500487	0.40065087782963676	0.3569908034020173	0.4349259936491024	0.4127717532662525
cg48258683	0.480247050733182	0.519117163267273	0.5355098651278415	0.4423154527728785	0.5519618999233428	0.49508900311820436	0.5693169668489352	0.5668403882144524	0.5227399679216129	0.47076640538761233	0.4918085201594031	0.5140532691292552
cg11316707	0.737859245779613	0.6370921272469081	0.6707244507418799	0.7302327892250453	0.6301221910349766	0.6724672594542386	0.6471628758723358	0.8021976878995732	0.663316712534429	0.6332535766606749	0.6218918513274427	0.6957341689965005
cg75988648	0.2813794776939096	0.1940800230177252	0.17422057555597467	0.1927633051512795	0.1722265233673389	0.12311718303832211	0.2760917134950748	0.17880876631212023	0.1475231972506516	0.12459012645185105	0.20547509945438058	0.1874343781420954
cg73469867	0.37960417442833355	0.49795245765366225	0.42711593987097013	0.44863399648590196	0.3874466654466536	0.385158377658969	0.453419565478874	0.38744804739505123	0.40548836055069204	0.36947652055426683	0.4261142242641875	0.4596228577675087
cg47774573	0.9899320503263054	0.8929416317740415	0.999	0.9931604212606431	0.980507619617876	0.9378293468018086	0.9856698749263902	0.999	0.9678368416031435	0.999	0.9588394156131992	0.9078437777784287
cg84743154	0.8736978978706781	0.903528096482644	0.9544147633408346	0.9681265832026338	0.9124043537380803	0.9447859530079014	0.9883678477730156	0.8906818657565553	0.8678238960000447	0.9358674236754518	0.8901221109216798	0.9661700857292619
cg07337807	0.37042644871498226	0.3436919041933855	0.4150690568290761	0.2861568362960955	0.35873329200209425	0.3679578573474118	0.22679615197300296	0.35626412103786403	0.35974087480185046	0.42051941835377465	0.3382021606833661	0.2914504607710613
cg06979169	0.3833251599807713	0.275622639570525	0.3922685697667166	0.4224680990450631	0.34229613912915524	0.35435277281138916	0.2929406308184492	0.34009238629792354	0.3601705171409261	0.4064324753901381	0.31754911098076893	0.3712777334617228
cg07919777	0.999	0.9464091858967635	0.907755750161309	0.8717800001599674	0.8766429561944341	0.9008194606917516	0.9496297710184419	0.9442060290679437	0.8773870529333455	0.8890010663123278	0.8872156710721555	0.9370945516313249
cg75932311	0.39585208523919124	0.3709872178760022	0.289070157102431	0.403591879499773	0.4088254687394447	0.3831953368103375	0.3583072410870262	0.37411920498412354	0.37202679799158667	0.422356763390782	0.4272321552114742	0.4229818406738468
cg23076816	0.294452368933591	0.2723763962645558	0.33374621550697914	0.36247816712202274	0.29311853491532847	0.2644410062179845	0.2527103086003634	0.186501720174288	0.21601862855480236	0.2660801550798156	0.2859891088281119	0.33909246279766775
cg87413584	0.6530621943742122	0.5636181959361215	0.6455264605571707	0.5295672732477783	0.7047962317996233	0.5870972648714451	0.6742546672592526	0.5886007319162523	0.6736955361876065	0.5811708923288667	0.6705201015309181	0.6394932296895194
cg42606168	0.4464531793566992	0.6236004220674212	0.4466077418414529	0.48120978898269384	0.4252831905642277	0.380631690451563	0.4878034159305707	0.48154665281637127	0.37727756307034965	0.4031453936500273	0.40445963588624456	0.5220753606670917
cg30481303	0.811781985940061	0.8132757613225996	0.8771194111879725	0.8175438811232371	0.8697856898287755	0.8649851632650648	0.7718670210825882	0.8955105399891445	0.8303028291224249	0.8931032618575728	0.7642878563759172	0.824122830271329
cg67119247	0.4706214058344053	0.2716298723754324	0.4298965500263483	0.34556825121673435	0.36392909683883656	0.4075966012904003	0.3305893448939175	0.3327688010497264	0.38017939237404125	0.41095709861415636	0.36810606677255187	0.3957111596538793
cg37036326	0.7140165933488732	0.7114407585974731	0.7665155294951754	0.7583924182571647	0.7224969086625329	0.7752945599179831	0.8003419500361348	0.7174000252988398	0.7802487854613189	0.73358664940436	0.7973257838396155	0.8297014893040795
cg14646072	0.3896742998166004	0.3987132981975407	0.4736945466766961	0.3633092333637257	0.4806570492031181	0.43986601039233175	0.5052485135773709	0.4780296862519159	0.43159537356761246	0.40028148690217596	0.38377305680253126	0.37947364299518255
cg74757511	0.4604266827917547	0.4419375088231634	0.4803575118410982	0.4117854171635512	0.46692646461403886	0.47860777668250193	0.36471664157985606	0.43058748857294316	0.5259609530583764	0.46167657037036347	0.4928487972461327	0.393073519919837
cg88235006	0.428930525262437	0.4807538244005932	0.40177071785256113	0.5155220309934485	0.44295969582256484	0.5823066073093144	0.4981061457435526	0.49131106436203476	0.42979469560530514	0.4934822851021864	0.5320089983789148	0.4353951274525665
cg13176015	0.40739876022110966	0.4634207326960178	0.4959621166930622	0.5558704491433597	0.5008731112513385	0.5254878358845742	0.4984156731913933	0.5415074538922298	0.5137637299116413	0.5567235126534497	0.5701632780280325	0.5815221990296112
cg20760031	0.3841792867174202	0.36141401762906533	0.3176591781798722	0.3045547052831582	0.3818480319588563	0.27104480875148174	0.2504439680883473	0.37385347172534855	0.343133187452555	0.3363683719148687	0.32871208685266334	0.39201000767352195
cg79552791	0.23972246395583868	0.2576971538594468	0.3121841365347784	0.20820856681023706	0.22468470632540652	0.2317095699328703	0.2750712278840564	0.28344750939264357	0.25848285197613874	0.30061288815389603	0.27927987276740496	0.2634544300947158
cg72149480	0.341886079159055	0.3038392094034682	0.3325368475750437	0.4847001608574972	0.4362620439983302	0.405889644451601	0.2950416067633064	0.31515650634312237	0.3435792328056362	0.29557011858695176	0.2882289554853951	0.3821298473152207
cg16600069	0.6970999715483718	0.6778715950217292	0.7005411761673356	0.771303780287366	0.7506463719067739	0.7696424679595478	0.6938036014310123	0.7723459577186353	0.7845326000316619	0.702258196998149	0.7198154511284118	0.7398424396700174
cg51745677	0.4532515987710191	0.48602531730062265	0.46097492890049896	0.521335634534151	0.4922526414002401	0.542093959346617	0.5854940008145659	0.48379791963853386	0.4709992980999957	0.4142858166461851	0.5194803744915546	0.5538983837304238
cg09814280	0.6991352949665676	0.7982013522715925	0.7576744190819837	0.7031482332107555	0.8191436410788631	0.7959168538621819	0.4321966796566284	0.37979033596456035	0.38321561593825876	0.49355035047317286	0.47734477642147977	0.31482028110676696
cg44980418	0.6214706704645293	0.6405959481958463	0.623692176381002	0.5858744190457252	0.6980711886020811	0.6252529220798247	0.65585566371533	0.7217957449437791	0.6039503797791259	0.6847566166072159	0.5519703920090914	0.5884545866797618
cg76056138	0.9461518602215477	0.8123097917773996	0.8817796184213509	0.8394958975836276	0.8571901268877768	0.757922301232165	0.8598534194560506	0.8759922252007002	0.819955780215272	0.8636177013440789	0.7863397169041976	0.8155120239176035
cg82751537	0.6917064503092208	0.658812533976847	0.701519894862775	0.6086707178163211	0.6657992989632999	0.6238316355112008	0.6765503367257768	0.6038170254276893	0.6673112158056757	0.711989339660883	0.6071111188620941	0.6717520916125901
cg86108188	0.6371318882905932	0.6134871979638405	0.6147979278118998	0.6802170668217389	0.6890481519790911	0.516024611805945	0.6516110330213203	0.5787823747545725	0.5937471644807899	0.701523035986634	0.6482192654044593	0.6050989895151443
cg46339608	0.35033984141734303	0.5304853693745029	0.4444512232166955	0.43360119065691877	0.4984381952993582	0.40993417654024367	0.3731981897247334	0.4168570850381166	0.4485863408494957	0.4741044411694351	0.30047818783607444	0.41222888642246935
cg33916724	0.746398314043725	0.7196652634582913	0.7598302774819629	0.7682474575628713	0.7072054630703765	0.6851889567743262	0.7345149207838234	0.7126761952966557	0.7586729767082716	0.6695364106984792	0.695746046147594	0.7631593136758654
cg51695298	0.37199334271893025	0.4574525846097458	0.4435762196021891	0.38156887158359265	0.42442900768875913	0.43861542699392014	0.4772359226079852	0.3355315350046745	0.4594486375698745	0.4223490239392278	0.5384525409958467	0.3103909337675857
cg73481228	0.4724675048556384	0.473121261974083	0.5179847945005881	0.39028328570887977	0.4267358538079368	0.4285398149354724	0.4028536677333332	0.4795420461685635	0.5066328842764215	0.3176777612487071	0.47003455834356994	0.5822191977985168
cg78054308	0.2009279197640255	0.1676202321406154	0.09481179066845816	0.17463978248865641	0.1960565755222195	0.1218176099333025	0.19550451515362138	0.2566434087413877	0.1743699758411067	0.17310094411564578	0.148013014790221	0.25334454754764923
cg03954747	0.8875938785008941	0.8980896551954126	0.8836969456284492	0.9005656412996009	0.8185751959324408	0.9235824595015599	0.9491118909389984	0.9023440222794649	0.9724376529826422	0.8249667484221122	0.8855954497584495	0.9297128350424357
cg02972149	0.0850816499159342	0.10062337198474668	0.1119394354320487	0.07764543591100576	0.13466658818971358	0.12874655801308849	0.16891772334249777	0.07263126100483192	0.07130372337972388	0.09053543737679341	0.1352782312705038	0.05999012153666579
cg79435541	0.3123940523960675	0.3210253260776722	0.4048602157574239	0.3285521590503429	0.34843460445307334	0.2777157053036342	0.3166421129240581	0.35656116352671435	0.37906281388614055	0.3624736909486178	0.3723755853305031	0.3632417455973802
cg14925353	0.81725778750914	0.9246504660285697	0.8454091794030595	0.9101216026757931	0.9008957103459359	0.9030128077818275	0.8581798979696895	0.9304479248125939	0.9055710363842521	0.8483476727871931	0.885072429205901	0.9932090594814823
cg16249610	0.7155412511123791	0.740931379957246	0.7107022736892373	0.6989158808002737	0.7554530329209289	0.7236865913405451	0.7197182538273401	0.6364009204188424	0.6759695950701737	0.6738061859226363	0.6494237307187216	0.7752366075927823
cg66848679	0.18555637038854972	0.3141628936861689	0.30460108943326986	0.3291241973265485	0.2311838154818455	0.2435039441795024	0.2726212006065151	0.2414174006318548	0.16090426187742007	0.2700508996303397	0.29974746875973923	0.260220830745114
cg07521536	0.41562404293037747	0.4680141443695925	0.4591895068027983	0.46619380066551974	0.4749380016089178	0.5184220834346831	0.4465484024497606	0.44958383351717013	0.5593612720046943	0.46817438830106456	0.4772839114057312	0.4174004454149743
cg26837731	0.0637587208856446	0.09108168225631695	0.001	0.029939370489295576	0.09442082156652365	0.09038908938471446	0.11249284601540611	0.11873963167482068	0.045032005218315053	0.07105447769275412	0.12253681174997755	0.08834090216134287
cg67349665	0.2794979362448343	0.4352833185916703	0.30361356909861137	0.3154705966029643	0.29748565478398264	0.36896139878624723	0.34659798052919916	0.33231934605122926	0.2796479665294089	0.19594187372099764	0.3378458252973764	0.30244471447141
cg30744043	0.38114508571821176	0.31582650294061304	0.31482293603496275	0.4414463577556673	0.365804638000741	0.3796302647152557	0.37680782698140325	0.30459997016001356	0.4252795274265816	0.34731928463842204	0.34741167728712635	0.4107338038781807
cg51274355	0.5045699299244306	0.4680895887370672	0.49339886465880206	0.42801164975437256	0.4929210004732729	0.44876450818935193	0.6022516807965743	0.42596570692676533	0.4619785348627141	0.4949464391030649	0.5298802923773692	0.39497095354463724
cg18261958	0.26710749122459343	0.3021121494331543	0.2189258074429582	0.25831973471291675	0.25720857323587126	0.2818166665021443	0.32581745741779167	0.3502462307546968	0.35373546699431446	0.2688458700407749	0.23240200542998504	0.24768897864326092
cg80688176	0.4817280675447932	0.4823282743683794	0.5677059615890695	0.4555055084290306	0.5372416340603188	0.5120839494918887	0.5164849614449116	0.42542717947844577	0.5599735196600739	0.3990135272879484	0.4966057520892189	0.48679181412029465
cg16584277	0.5815408258020377	0.6161229293407471	0.5942552058296572	0.601575486424372	0.548109738118445	0.5949352559708484	0.6351946955827303	0.5920973151670786	0.6198807769446356	0.5679924704023943	0.5513518344919512	0.5601026656904825
cg32513512	0.2465858438118566	0.21526794745994493	0.1702203210023013	0.21759386609586231	0.2160980277124367	0.1846777144011569	0.35308952392667337	0.17491505473281335	0.22039953037478568	0.21822146148185054	0.19499432008537013	0.2561320520930697
cg17755359	0.46387426264183906	0.5967982948796708	0.5377419441036284	0.5174977019677094	0.4921659321598228	0.5207674596344899	0.6146381403944241	0.6247263680341908	0.5983349764093356	0.5086932878397509	0.5464968549047631	0.5039458887123967
cg69940256	0.8419865879162378	0.8907075941834143	0.7758272541439086	0.8136566087857107	0.821031851119291	0.8082056303161804	0.7934560595682977	0.8241710141965644	0.7620874253865482	0.8585549238936021	0.793170687095705	0.7666798357684957
cg74703695	0.999	0.999	0.999	0.999	0.999	0.999	0.7397307755873036	0.7003349136503406	0.7318125185236664	0.680266384349478	0.7340986518466641	0.7044449683566226
cg64916423	0.2895920576654204	0.3640629695104472	0.4326034869855325	0.4064147608204782	0.41812823041983194	0.36355063990076353	0.359761934196312	0.29414012569776904	0.3627113659995853	0.33587933452003443	0.42037703129314774	0.3929771958237888
cg09000211	0.7191168226731057	0.7190640831566395	0.7149065749085816	0.7655575355155196	0.7567762743026772	0.7294687093126091	0.6961145212658135	0.7099979940186403	0.6994929570660168	0.7146038905791486	0.8157447851790287	0.7064663600759471
cg47218665	0.37957361667731837	0.38170710935611146	0.4519877909312872	0.442666048811014	0.42579317643673786	0.39726102642740263	0.416594132512878	0.44571130886804255	0.41570623877910023	0.5114211511904104	0.474401866511932	0.37272780048919923
cg37779301	0.555237152957419	0.5280419750617756	0.48576216578372605	0.5109642627901628	0.6156900957221091	0.5283572842417742	0.5433135181970381	0.5647539332119363	0.45738706382820427	0.5111995374865639	0.5203235585851096	0.5666654289504283
cg73042536	0.8409766736406852	0.7323068435745623	0.8081489067510816	0.7693143448171152	0.8567017952962357	0.7965828822966542	0.7881922897841462	0.7211517489996551	0.8349926077144951	0.7585397242318673	0.8624701075350889	0.7987486576734832
cg22712381	0.15516624111330024	0.31162503106727296	0.3934503736260336	0.31844548463265915	0.3081544221152217	0.34911774115194216	0.2526811234984998	0.35608056829604284	0.3396848413764456	0.308383359654353	0.2955583729019465	0.2483545974194456
cg52114743	0.086369225564208	0.1780585858752619	0.02651137007239393	0.03360650285267123	0.06050473518285462	0.1502290942215977	0.13545426858011345	0.08099145126264658	0.02955600932710109	0.06757322071618874	0.18366917913552475	0.09798931604737333
cg22589805	0.6883609799650137	0.6786191470332976	0.6588647890154622	0.5888838770716556	0.5254201687164368	0.5650293896632589	0.5175006830931759	0.5396114139067819	0.6017578345937863	0.601242467771564	0.5298275684063559	0.5811101568970745
cg40559737	0.5808845305215018	0.6042481432452027	0.6029948955424898	0.4474806068745986	0.5390575034255357	0.5601127311828903	0.5827716759809402	0.5478676294613781	0.6185565706390527	0.4259655346626411	0.6152823765019715	0.5687384551375317
cg67745671	0.30708982864620293	0.1895140930962916	0.1475756289201865	0.2174045345599085	0.22099752717133622	0.2212513821598155	0.2402610518246865	0.20628372249668386	0.25969245330234764	0.2507954858632503	0.20751648857451394	0.24370577284904874
cg20758890	0.6083619713433798	0.682210767828631	0.5383572591617103	0.5698470978766109	0.5757930219447545	0.6008730496384859	0.621720647606865	0.5770104316332534	0.556001574201458	0.6034240689367787	0.6646261774983928	0.5671577626273171
cg07930821	0.4492907597084987	0.48823443003657113	0.47905074399672093	0.46310525685854015	0.5103408411501967	0.5115856374541028	0.4100209177907604	0.49201874802778023	0.47594085763533356	0.4576660392518367	0.5004941151148359	0.5002878672454211
cg63604379	0.6752813591312937	0.7318254068737414	0.7867669075460966	0.7613068304804225	0.6566477904186319	0.70370684716763	0.4686702817760442	0.3805337062924914	0.4280319414256337	0.450477282028691	0.4305294438239313	0.363781724842245
cg36224577	0.6801747987622067	0.7398468773056937	0.6299436720019581	0.6097325305755834	0.7176954772716162	0.5813087243772211	0.5650646112880502	0.6223482033855695	0.7398776851507036	0.6337749285170579	0.6333409182228763	0.6644255030009519
cg26586960	0.6622733539231453	0.5636828942996527	0.61275395600691	0.597571186419573	0.5635960114125489	0.49801340085385865	0.5771241906601468	0.5294231140109773	0.5643452983930518	0.6056412873907826	0.5224676352329021	0.6343838120056061
cg74749470	0.40906307816968673	0.49065240962198065	0.48780213358574803	0.4342747818729016	0.41695413060989817	0.4575015282262813	0.48214786556850264	0.47631658373528063	0.451527272274812	0.3810476916827594	0.3997714697776042	0.40794287624964043
cg48041815	0.1679365008027407	0.1983626133961754	0.19403452894205525	0.14647294373799363	0.21113325701122748	0.24049745051998916	0.15677770764324142	0.1579725355513576	0.14675672989900557	0.1011830978388509	0.17215187691210534	0.17435813054237467
cg84007208	0.5778973800155626	0.5601631818324222	0.5828902315276494	0.6360106685878527	0.49109414994569894	0.5233655197450238	0.5499581994130275	0.630342637653003	0.5546731752212338	0.5375005401573685	0.5689889435848872	0.5816656181427177
cg08747254	0.21543667783474463	0.26208966743889844	0.2936597116386067	0.2799773111225847	0.3492858339888565	0.3294806779884803	0.1988112857139902	0.33425510146809473	0.3223003675796944	0.2278981054343434	0.19298846220080385	0.357568367783451
cg20268468	0.17075838185224126	0.21233061297950923	0.2512388635158352	0.1992387512457141	0.2353992116185536	0.1717981950316238	0.17198561106861512	0.2237576456076381	0.19018688164607508	0.2138554742473182	0.13079987917030972	0.20230988578017525
cg28381557	0.2880709448947765	0.1869175951563839	0.17503303344067986	0.144296260577769	0.19537613278540558	0.2227536650172359	0.22260839110561711	0.22014430962872933	0.17705936074061698	0.25168312130631526	0.17324733375666512	0.30260660523406346
cg37701091	0.386410992021795	0.33233889497462826	0.3676442918321628	0.2551896180754527	0.2292653780032085	0.24038532270214075	0.31540718452317945	0.3477504976553836	0.3857145701083189	0.24645904083855844	0.2694120754577676	0.28041804190966146
cg14553136	0.43563779805150304	0.5052089244048473	0.4309031360685011	0.42646737351405983	0.42165817008752404	0.43199497200685494	0.432100148542985	0.4276599509791732	0.43715562909300826	0.3616595872680736	0.45512708231405297	0.4782965392062113
cg79229262	0.5701241730701151	0.41252480982536016	0.44540357549714654	0.46478014115074334	0.3942280979719616	0.47530440147689335	0.49435540486599056	0.4307065025281778	0.4734859131891737	0.4598968344273447	0.4401195172156039	0.46498566330132807
cg09765360	0.5959639441993306	0.5998952771912139	0.6612834135324805	0.5948274515076806	0.6906304613692897	0.5096595052696712	0.648747099643162	0.6435988661507125	0.681303208183416	0.5702411229165627	0.5486924914965919	0.576663714799249
cg08234539	0.7941563736135785	0.8216579240161478	0.8639474729969279	0.8430237869004056	0.8401701541578099	0.8471174355172124	0.8068006907145712	0.6974792635491195	0.8392369883721219	0.84403978775219	0.8528620823546957	0.8418158040227339
cg75027930	0.09950014290246967	0.1552674957667497	0.11911599562788258	0.2892871185015007	0.17961243213530392	0.2068201656836637	0.1798028560115419	0.19585022010204065	0.2053051856172944	0.2214221380391657	0.19762838875238342	0.23657833513373025
cg82135369	0.8371191771771231	0.7363169417231132	0.8070422206922627	0.7840768519043673	0.7493826468698253	0.6716563916621465	0.5403287380526829	0.45388175518107987	0.49035632087964415	0.41897210577819805	0.48696916855786704	0.4568135593210021
cg13517871	0.4943350798907237	0.5204107936052536	0.4522371856291088	0.507520148265442	0.5430550494767528	0.5463625902560005	0.1265299469626588	0.14501160217491274	0.11562231053183566	0.16770486893461836	0.13948695290233176	0.1720372036681745
cg34252508	0.5230016791639223	0.39854593219169976	0.37122294693490093	0.3881610522179266	0.4799104788183826	0.40637069259560826	0.4714662922171462	0.4745001315543618	0.4471012839171516	0.4590302721622652	0.44145829473996473	0.39214121060280727
cg51627498	0.23743040469461305	0.1411916512833515	0.26685777624598567	0.34671706874223734	0.1636420845405231	0.2326665053640773	0.22945633223043269	0.26057552029901654	0.2759370041837551	0.3070063951183276	0.1789201553058387	0.1836404161658392
cg12267775	0.6055402532918265	0.5721347346779195	0.5596448224691205	0.6766577527522917	0.5718988371131108	0.6154700756238806	0.6733341012071924	0.6054264422496838	0.6329229161128441	0.57098647079851	0.6125544637770363	0.5837441285081438
cg41085757	0.4958926611545129	0.6150691636200439	0.610597330671241	0.6148671401766652	0.5060596329487826	0.5680217972904161	0.5600676994596234	0.5689506249577111	0.5812604509926801	0.6232613410759734	0.5936706514716533	0.6106327604900811
cg39809876	0.9878159755749499	0.8554136070087327	0.9004333377537563	0.948707145501972	0.9476529399504878	0.8627909585350707	0.9432780203025598	0.972853240750476	0.9163278834110262	0.9018597862622012	0.9383872433341477	0.9605543076243954
cg42095430	0.5703282836833943	0.5452015964271337	0.6917087312354608	0.5549169883262429	0.5987773471780931	0.568852331982337	0.6098150608516825	0.5567987320320069	0.5071845562895023	0.5365279050041272	0.5443496893677422	0.4329621370678123
cg16533299	0.5461727882988514	0.6365160642916514	0.5559874306663717	0.5480301791481996	0.6638877323161707	0.5354496813329093	0.548246175066158	0.5361342362685726	0.5516602577325576	0.6192188314353937	0.5510079854671458	0.5853988133281018
cg56394825	0.5139782354743054	0.6930635637053516	0.5720893528241151	0.6359449235371472	0.6214144334882001	0.7333263921705073	0.6446396215663024	0.6662907371748941	0.642541074595373	0.644824863450313	0.5844806242100048	0.6781175798882216
cg79365269	0.34077538998823526	0.2163046814893852	0.24573921733603588	0.3016314809723189	0.27675918823573575	0.38530975660970923	0.2619715750018299	0.32861330682622675	0.3413593286348527	0.30236956866823295	0.28927535110068675	0.3569280187612301
cg31145340	0.37931557395708376	0.2652205267485291	0.2910732551987838	0.28914263538849483	0.2992382050032691	0.3081006994550985	0.3310746684907693	0.4383944062549499	0.34078980665736464	0.3484757445584087	0.3641101937194309	0.3501623381543264
cg13239332	0.6841985354762237	0.7362398147331584	0.7273089586025391	0.6775234160102481	0.7577196915401576	0.696267470231879	0.7000645624147356	0.7066466101221176	0.6990610095794424	0.7072210318814319	0.8676941168448841	0.7485331117026311
cg54454651	0.5848960348921313	0.523551017681722	0.5865110577254814	0.6068464441896224	0.5061006965358614	0.597562098131366	0.6226495132529919	0.4863970655914276	0.5425359299134103	0.5284505483156887	0.5849039360830763	0.5609135320406448
cg51846494	0.2714551330078583	0.24205739064054618	0.30666779219930024	0.26845214997780326	0.29019630223831994	0.2808418143480091	0.2524913193137784	0.2892122185421217	0.2534021400247927	0.34142630342061553	0.2907146447936982	0.2495584424934787
cg37422122	0.6712722433674089	0.6034216668276925	0.6378265220854122	0.5209944946964284	0.6376627348895927	0.5913494142655553	0.5600202287234674	0.6913754293595411	0.6336233685627466	0.6689167355887387	0.631701088770082	0.6502783096606622
cg82298368	0.7111634840135076	0.7368000043789545	0.7186800016961391	0.7117501927490834	0.6848750399391494	0.6592035892901544	0.6928299730318657	0.7006917408717672	0.7697170259610004	0.7199047240254015	0.7659243923697925	0.6553810555061914
cg71338967	0.8480560416867404	0.6383299910511518	0.7843925716874827	0.8255794406120133	0.7220508541276022	0.8570640613730605	0.4122090042608046	0.4956960137248907	0.4161692961358577	0.4609809241149424	0.4380669978565274	0.37596799443510587
cg35530920	0.7338240192545613	0.6386621355791724	0.7457187405308401	0.715567454521042	0.7987076379934211	0.7986472908581163	0.7067959582279628	0.8411645381835828	0.7249458684251366	0.8110098547226097	0.8014272169482811	0.7573004829425465
cg33365859	0.7992569550084758	0.7711007590038764	0.8504099907271961	0.8426325201829447	0.9205407118669213	0.7560060967915024	0.899861259995594	0.7984083011934864	0.8280557869350103	0.8203649765155886	0.8503471037317174	0.7675842980225469
cg16069904	0.7406921331147778	0.8175541725401452	0.8093788894749485	0.6939464858733625	0.7457509626592513	0.6801780635611347	0.7889383370782455	0.7424071933845559	0.7438894168636591	0.794151619041391	0.8877081193185444	0.7684526652208409
cg56973304	0.42834463720914373	0.5503376256386642	0.6005648202622136	0.5973389817759893	0.5831242641192519	0.5167959282499225	0.6016038695843527	0.4937473575240234	0.547379859353889	0.5397760715088261	0.6274384324452916	0.4860340968997657
cg36549325	0.6845520592723763	0.6423038795712698	0.7037827503802192	0.6714816369122159	0.8102500087222101	0.7370771505368326	0.6925256939033432	0.7561147128859649	0.6193802328519634	0.7578738831309405	0.6421116153479766	0.7361216410949288
cg82751010	0.22567918382150357	0.202791025830527	0.09305184218328821	0.1151995644488799	0.14876744396072286	0.20334758539744494	0.1608621464482528	0.21561093634981182	0.10021800684657708	0.16336246674499613	0.19330241026733547	0.17854915292498488
